Text,Index
"['薄片', '吃', '起來', '不像', '外面', '很薄', '偏', '口感', '自己', '愛', '我們', '點了', '一甜', '鹹', '甜', '蜜餞', '番茄', '意外', '好吃', '蜜餞', '竟然', '成為', '比薩', '口味', '鹹', '鹽', '烤', '六', '両', '愛', '松', '阪', '豬', '吃', '起來', '客家菜', '感', '好吃']",17
"['終於', '更新', '高雄', '最後', '一天']",2
"['精簡', '高雄']",4
"['終於', '來', '詹記敦', '南店', '上次', '吃', '大學', '時期', '松江', '店還', '喜歡', '敦南', '復古風', '從假', '電梯', '進入', '整間', '店', '風格', '服務', '人員', '讚', '幸好', '沒有', '候位', '太久', '詹記', '更', '好吃', '耶', '愛', '花枝', '蝦漿', '最後', '甜點', '糖果', '紙包裝', '雪糕']",2
['我們'],7
"['馬路邊', '咖啡廳', '裡頭', '藏', '一個', '小', '後院']",4
"['鹹', '食', '賣完', '了點', '一個', '香草', '奇亞子', '布丁', '真的', '布丁', '本人', '但來', '卻是', '一個', '長', '健康', '食物', '原來', '他們', '奇亞子', '布丁', '好吃']",2
"['記錄', '一下', '這趟', '旅行', '感動', '地方']",4
"['帶', '皮', '外加', '風衣', '外套', '抵擋', '高山', '清晨', '低溫', '江猜', '一定', '準備', '外套', '直接', '帶', '一件', '厚', '一件', '薄的給', '適', '溫度', '交替', '穿']",16
"['帶', '皮', '外加', '風衣', '外套', '抵擋', '高山', '清晨', '低溫', '江猜', '一定', '準備', '外套', '直接', '帶', '一件', '厚', '一件', '薄的給', '適', '溫度', '交替', '穿']",2
"['再來', '僅管', '第一天', '沒什麼', '休息', '第二天', '二話不說', '帶我去', '武嶺', '看', '一次', '日出', '住', '清境', '附近', '開上去', '小時', '說', '想', '再上去', '看', '一次', '日出']",16
"['最後', '照', '慣例', '負責', '漂亮', '裝備', '都給', '背', '辛苦', '出門', '當最', '廢', '女友']",17
"['給你', '一個', '帥', '版面', '以資', '讚賞', '鼓勵']",17
"['牛眠', '泳池', '沒有', '想像中', '大', '美', '取勝']",17
"['牛眠', '照片', '還沒', '發完']",2
"['主殿', '美']",16
"['牛眠', '埔里']",4
"['埔里', '峇', '里島', '出', '不了', '國來', '偽', '出國']",2
"['用個', '小', '影片', '來', '有江江江', '小', '驚喜', '唷']",17
"['這家', '難訂']",16
"['來', '幾次', '南投', '卻是', '第一次', '來', '朝聖', '義式', '冰淇淋', '讚', '我們', '選', '芒果', '焙茶', '瓜納拉之心', '喜歡', '近期', '夯', '生', '吐司', '原味', '芝麻', '巧克力', '蘭姆', '葡萄', '不同', '口味', '不同', '出爐', '時段', '先', '預約', '隔天', '再來', '拿', '黃金', '三角洲', '冰淇淋', '生', '吐司', '下午茶', '選擇', '唷']",16
"['來', '幾次', '南投', '卻是', '第一次', '來', '朝聖', '義式', '冰淇淋', '讚', '我們', '選', '芒果', '焙茶', '瓜納拉之心', '喜歡', '近期', '夯', '生', '吐司', '原味', '芝麻', '巧克力', '蘭姆', '葡萄', '不同', '口味', '不同', '出爐', '時段', '先', '預約', '隔天', '再來', '拿', '黃金', '三角洲', '冰淇淋', '生', '吐司', '下午茶', '選擇', '唷']",17
"['終於', '圓夢', '來', '清境', '住', '原本', '想住', '沒有', '想要', '房型', '後來', '找到', '這間', '來福居', '很漂亮', '看', '出去', '景色', '老', '英格蘭', '好像', '置身', '歐洲', '好美', '來', '福居', '房間', '沒有', '提供', '冷氣', '自帶', '清境', '自然', '空調', '熱', '涼涼的', '剛好']",16
"['沒有', '第一天', '火燒雲', '大', '藍天', '乾淨', '天空', '日出', '很漂亮', '兩天', '看到', '不', '一樣', '景色', '時時刻刻', '變幻', '出大景', '高', '海拔', '魅力', '想', '再來']",16
"['這麼', '口愛']",0
"['看', '完', '日出', '爬上來', '旁邊', '尖山', '玩空', '拍機', '第一天', '光', '比較', '不好', '比較', '冷走', '一半', '下山', '第二天', '我們', '另一側', '上來', '攻頂', '只能', '說', '尖山', '您好', '抖', '真的', '抖抖', '抖', '頂端']",2
"['出發', '前', '颱風', '接近', '台灣', '擔心', '天氣', '不好', '下', '大雨', '前', '幾個', '晚上', '緊盯', '即時', '影像', '研究', '天氣', '幸好', '沒有', '放棄', '看', '日出', '前一晚', '沒睡', '摸黑', '上山', '第一天', '遇到', '美的', '火燒雲', '繞', '遠路', '沒有', '趕上', '漂亮', '跟江', '許願', '第二天', '上來', '一次']",17
"['出發', '前', '颱風', '接近', '台灣', '擔心', '天氣', '不好', '下', '大雨', '前', '幾個', '晚上', '緊盯', '即時', '影像', '研究', '天氣', '幸好', '沒有', '放棄', '看', '日出', '前一晚', '沒睡', '摸黑', '上山', '第一天', '遇到', '美的', '火燒雲', '繞', '遠路', '沒有', '趕上', '漂亮', '跟江', '許願', '第二天', '上來', '一次']",2
"['出發', '前', '颱風', '接近', '台灣', '擔心', '天氣', '不好', '下', '大雨', '前', '幾個', '晚上', '緊盯', '即時', '影像', '研究', '天氣', '幸好', '沒有', '放棄', '看', '日出', '前一晚', '沒睡', '摸黑', '上山', '第一天', '遇到', '美的', '火燒雲', '繞', '遠路', '沒有', '趕上', '漂亮', '跟江', '許願', '第二天', '上來', '一次']",16
"['江說', '那天', '小朋友', '郊遊', '一樣', '開心', '真的', '興奮', '期待', '好久']",17
"['價格', '份量', '不太', '可愛']",2
"['臨時', '來', '快', '閃', '半天', '北海岸', '選', '兩個', '地方', '一個', '沒有', '地標', '很多', '人來', '拍照', '耶', '一個', '停車場', '往裡頭', '走', '原本', '步道', '往', '上', '沒想到', '下面', '走', '上來', '上', '往', '下', '看', '蠻', '美的', '步道', '拍耶配', '上', '後面', '花']",5
"['臨時', '來', '快', '閃', '半天', '北海岸', '選', '兩個', '地方', '一個', '沒有', '地標', '很多', '人來', '拍照', '耶', '一個', '停車場', '往裡頭', '走', '原本', '步道', '往', '上', '沒想到', '下面', '走', '上來', '上', '往', '下', '看', '蠻', '美的', '步道', '拍耶配', '上', '後面', '花']",2
['包包'],0
"['這家', '真的', '認真', '推薦', '給', '之後', '花', '東有', '計畫', '租車', '你們', '車子', '幾乎', '新車', '外', '注重', '服務', '他們', '服務', '親切', '保險', '地方', '講解', '清楚', '基本', '商家', '不見得', '做好', '我們', '租', '那天', '假日', '老闆', '給', '我們', '平日', '價', '回來', '還車', '還被', '老闆', '說油', '幫', '加太多', '下次', '租車', '不用', '加', '多', '喜歡', '親民', '服務', '特別', '安心', '下', '一次', '再來', '租車', '第一個', '選擇', '他們', '這家', '花蓮', '火車站', '前站', '左邊', '走路', '很遠', '租車', '還車', '方便']",2
"['記錄', '一下', '四天', '在當', '司機', '爸媽', '比較', '少開', '遠途', '人生地不熟', '打算', '來', '開', '順便', '練車', '停車', '需要', '指導', '很累', '開', '完', '三天', '真的', '滿滿', '成就感', '值得', '記錄', '一下']",5
"['附近', '剝皮', '辣椒', '花蓮', '最辣', '花崗山', '剝皮', '辣椒', '真的', '太辣', '不能', '接受', '沒有', '買', '推薦', '給', '喜歡', '大辣', '真的', '超辣']",2
"['附近', '剝皮', '辣椒', '花蓮', '最辣', '花崗山', '剝皮', '辣椒', '真的', '太辣', '不能', '接受', '沒有', '買', '推薦', '給', '喜歡', '大辣', '真的', '超辣']",3
"['萬', '中選', '十', '精選', '平和', '環境', '篇']",4
"['第一站', '安排', '吃', '早', '午餐']",17
"['先坐', '戶外', '區等', '內用', '空', '再換', '進來', '熱但', '兩邊', '坐']",17
"['輕輕', '一敲', '馬上', '破蛋', '而出', '可選', '全熟']",17
"['第二張', '腳指', '可愛']",4
"['藏', '鄉間', '小路', '裡的', '田', '咖啡', '其實', '高鐵', '站', '附近', '保留', '爺爺', '中藥', '櫃是', '田', '特色', '一樓', '大片', '落地窗', '陽光', '灑', '進來', '舒服', '二樓', '戶外', '位子', '喜歡', '等', '涼', '一點', '久坐', '稻田', '收割', '空間', '整體', '舒服', '放鬆', '想必', '稻田', '更美', '有田', '食物', '不', '馬虎', '喜歡', '烤', '黑糖', '拿', '鐵', '甜食', '鹹', '食', '這間', '收']",2
"['愛', '伯爵', '司康', '更', '好吃']",16
"['忘記', '笑', '什麼', '開心']",17
"['春室', '結束', '馬上', '殺來', '桃園', '偏僻', '偏僻', '地方']",2
"['漂亮', '杯']",4
"['只限', '喝', '不', '出奶', '味']",17
"['其實', '蜷尾家', '聯名', '漂浮', '雪糕', '氣泡', '飲來', '中午', '掃光', '最近', '看', '分享', '推出', '小', '蛋糕', '下次', '一起']",17
"['喜歡', '進春室', '前', '門', '陽光', '灑', '進來', '搭配', '白色', '視覺效果', '消暑', '事實上', '很熱', '春室', '三樓', '咖啡廳', '搭配', '小型', '玻璃', '展以', '為剛', '開幕', '很少', '預估', '錯誤', '充滿', '滿滿的', '家庭', '客']",4
"['喜歡', '進春室', '前', '門', '陽光', '灑', '進來', '搭配', '白色', '視覺效果', '消暑', '事實上', '很熱', '春室', '三樓', '咖啡廳', '搭配', '小型', '玻璃', '展以', '為剛', '開幕', '很少', '預估', '錯誤', '充滿', '滿滿的', '家庭', '客']",2
"['短髮', '一陣子', '不在', '計畫', '有生以來', '短髮', '嘗試', '過就來', '試試看', '剪', '完', '當下', '真的', '不', '習慣', '變好', '短', '夏天', '洗頭', '真的', '方便', '現在', '剪', '燙', '完', '一個月', '捲', '度', '明顯', '稱讚', '真的', '燙', '讚']",16
"['短髮', '一陣子', '不在', '計畫', '有生以來', '短髮', '嘗試', '過就來', '試試看', '剪', '完', '當下', '真的', '不', '習慣', '變好', '短', '夏天', '洗頭', '真的', '方便', '現在', '剪', '燙', '完', '一個月', '捲', '度', '明顯', '稱讚', '真的', '燙', '讚']",17
"['現在', '看到']",14
['可愛'],0
"['想', '請問', '這在']",4
"['想', '請問', '這在']",16
"['第', '張好', '老派', '打印']",4
"['去年底', '看到', '這間', '放', '圖', '尚未', '開幕', '搭配', '優惠活動', '猶豫不決', '跟江', '討論', '選', '迷路', '小章魚', '心', '癢癢', '優惠活動', '結束', '前訂', '房間', '再來', '墾丁', '一次']",17
"['喜歡', '早餐', '配', '美景', '選', '點', '最早', '早餐', '時段', '美景', '好吃', '早餐', '願意', '早起']",16
['超美'],19
['可愛'],12
"['抵達', '室內', '客滿', '剩', '室外', '位子', '剛好', '漂亮', '喜歡', '位子', '幸好', '坐在', '這能', '遮到陽', '熱', '後面', '來', '人客', '候位', '算是', '幸運', '獲得', '位子']",2
['圖'],4
"['第一次', '看到', '阿嘉', '家', '本人']",2
"['波波', '廚房', '迷路', '小章魚', '特色', '大概', '開放式', '廚房', '欣賞', '廚師', '忙而不亂', '表', '廚', '演', '藝', '他們', '精緻', '餐點']",4
"['來', '墾丁', '幾次', '終於', '安排', '拜訪', '一樓', '義大利', '冰淇淋', '麵', '包部', '全', '時段', '供應', '二樓', '波波', '廚房', '有分', '中餐', '晚餐', '時段', '記', '得來', '之前', '一定', '預約', '出發', '前', '兩個', '禮拜', '即可', '預約', '重要', '筆記', '起來']",17
"['朝思暮想', '波波']",4
"['好像', '來', '墾丁', '必吃']",17
"['每個', '好吃', '滿意']",16
"['短髮', '好萌']",0
"['無聊', '跑', '來', '台北', '住', '兩人']",17
"['二樓', '開', '一個', '大', '天井', '喜歡', '陽光', '灑', '進來', '光線', '咖啡廳', '不', '限時', '幾乎', '每個', '位子', '提供', '插座', '真的', '讚', '灬', '灬', '食物', '好吃', '環境', '優秀', '真的', '目前', '新竹', '喜歡']",16
"['中', '焙', '卡布', '味道', '剛好', '沒有', '奶味', '真的', '太', '符合']",17
"['第一次', '自己', '說', '買', '大腸', '包', '小腸', '貴', '一點點', '門口', '可愛', '買', '北上', '路上', '下', '湖口', '工業區', '開個', '五到', '十分鐘', '左右', '摻雜', '酸菜', '花生粉', '香菜', '好吃']",17
"['搬家', '藏', '巷弄', '裡', '空間', '變更', '大', '賣古著', '賣', '飲品', '複合式', '服飾店', '記得', '那天', '悶熱', '進去', '直奔', '吧台', '點喝', '老闆', '推薦', '新品', '桑椹', '冰沙', '二話不說', '選他', '真的', '消暑', '附上', '小點心', '菜圃', '餅', '可愛', '離開', '前', '老闆', '親切', '我們', '分享', '撿', '寶', '找到', '一間', '喜歡', '空間', '這間', '六十年', '久', '以前', '貴族', '住', '看', '廁所', '浴缸', '知道', '老闆', '說', '他們', '幾乎', '保留', '原本', '樣子', '讚', '時不時', '挖', '寶', '買', '一件', '襯衫', '送', '男友', '休息', '好去處']",7
"['搬家', '藏', '巷弄', '裡', '空間', '變更', '大', '賣古著', '賣', '飲品', '複合式', '服飾店', '記得', '那天', '悶熱', '進去', '直奔', '吧台', '點喝', '老闆', '推薦', '新品', '桑椹', '冰沙', '二話不說', '選他', '真的', '消暑', '附上', '小點心', '菜圃', '餅', '可愛', '離開', '前', '老闆', '親切', '我們', '分享', '撿', '寶', '找到', '一間', '喜歡', '空間', '這間', '六十年', '久', '以前', '貴族', '住', '看', '廁所', '浴缸', '知道', '老闆', '說', '他們', '幾乎', '保留', '原本', '樣子', '讚', '時不時', '挖', '寶', '買', '一件', '襯衫', '送', '男友', '休息', '好去處']",2
"['搬家', '藏', '巷弄', '裡', '空間', '變更', '大', '賣古著', '賣', '飲品', '複合式', '服飾店', '記得', '那天', '悶熱', '進去', '直奔', '吧台', '點喝', '老闆', '推薦', '新品', '桑椹', '冰沙', '二話不說', '選他', '真的', '消暑', '附上', '小點心', '菜圃', '餅', '可愛', '離開', '前', '老闆', '親切', '我們', '分享', '撿', '寶', '找到', '一間', '喜歡', '空間', '這間', '六十年', '久', '以前', '貴族', '住', '看', '廁所', '浴缸', '知道', '老闆', '說', '他們', '幾乎', '保留', '原本', '樣子', '讚', '時不時', '挖', '寶', '買', '一件', '襯衫', '送', '男友', '休息', '好去處']",16
"['可愛', '灬', '灬', '要來', '走', '一下']",17
"['宜蘭', '放過來', '找', '感謝', '男友', '回去', '前', '還載', '南', '下去', '羅東', '原本', '我們', '礁溪', '吃', '晚餐', '最後', '還回', '礁溪', '買奶', '凍', '捲', '視訊', '見過面', '你們', '終於', '機會', '你們', '見到', '本人', '來個', '小型', '見面會', '擅自', '舉辦', '看', '驚喜', '開心', '加上', '能見', '一面', '上', '一秒', '還在', '吃', '晚餐', '下', '一秒', '馬上飛', '眼前', '灬', '灬']",5
"['朋友', '未免太', '灌', '十杯', '威士忌']",5
"['位置', '神秘', '開始', '還導錯', '地方', '交給', '江', '大哥', '馬上', '找到', '想', '朋友', '一定', '看', '一下', '他們', '地圖', '氛圍', '讚', '搭配', '昆蟲', '聲', '有種', '鬧中取靜', '一間', '價錢', '佛心', '酒吧']",16
"['位置', '神秘', '開始', '還導錯', '地方', '交給', '江', '大哥', '馬上', '找到', '想', '朋友', '一定', '看', '一下', '他們', '地圖', '氛圍', '讚', '搭配', '昆蟲', '聲', '有種', '鬧中取靜', '一間', '價錢', '佛心', '酒吧']",17
"['幫拍', '絕對', '錯過', '先拍', '無數張', '擅長', '小', '影片']",17
"['實際', '吃', '了還', '不錯呀', '點的', '菜', '現', '炒', '份量', '剛好']",2
"['鹽', '烤魚', '外面', '裹', '鹽', '厚', '堅固', '店家', '說', '一份', '適合']",2
"['裡面', '很漂亮', '分享', '給']",16
"['北關', '海潮', '一線天', '必', '拍', '洞', '其實', '蠻', '喜歡', '耶', '邊', '散步', '運動', '看', '海景', '漂亮', '付', '停車費']",2
"['早', '午餐', '柯氏', '結束', '抵達', '白水', '豆花', '時間', '大概', '一點多', '好多', '排隊', '內用', '個位', '子', '幸運', '輪', '靠窗', '情人', '雅座', '獲得', '幫拍', '合照', '排', '好久', '熱熱', '天來', '碗', '冰涼', '豆花', '消暑', '豆花', '看', '個人', '喜好', '碎冰', '多一點', '比較', '好吃', '古', '早味', '口味', '裡面', '粗粒', '花生', '我們', '點了', '麥芽糖', '花生粉', '圓', '豆花', '桃膠', '豆花', '喜歡', '粉圓']",2
